"Step","CaliMATCH : 2023-09-14_06-27-06 - unlabeled_ece_train","CaliMATCH : 2023-09-14_06-27-06 - unlabeled_ece_train__MIN","CaliMATCH : 2023-09-14_06-27-06 - unlabeled_ece_train__MAX","CaliMATCH : 2023-09-13_19-29-49 - unlabeled_ece_train","CaliMATCH : 2023-09-13_19-29-49 - unlabeled_ece_train__MIN","CaliMATCH : 2023-09-13_19-29-49 - unlabeled_ece_train__MAX"
"88","0.5196726322174072","0.5196726322174072","0.5196726322174072","0.2500759959220886","0.2500759959220886","0.2500759959220886"
"89","0.511368453502655","0.511368453502655","0.511368453502655","0.22442328929901123","0.22442328929901123","0.22442328929901123"
"90","0.5061424970626831","0.5061424970626831","0.5061424970626831","0.23520630598068237","0.23520630598068237","0.23520630598068237"
"91","0.49684253334999084","0.49684253334999084","0.49684253334999084","0.22716978192329407","0.22716978192329407","0.22716978192329407"
"92","0.504651665687561","0.504651665687561","0.504651665687561","0.2181043177843094","0.2181043177843094","0.2181043177843094"
"93","0.5118988156318665","0.5118988156318665","0.5118988156318665","0.20733314752578735","0.20733314752578735","0.20733314752578735"
"94","0.5199910402297974","0.5199910402297974","0.5199910402297974","0.21483571827411652","0.21483571827411652","0.21483571827411652"
"95","0.5182514786720276","0.5182514786720276","0.5182514786720276","0.21639801561832428","0.21639801561832428","0.21639801561832428"
"96","0.5236756801605225","0.5236756801605225","0.5236756801605225","0.2246975153684616","0.2246975153684616","0.2246975153684616"
"97","0.4999118149280548","0.4999118149280548","0.4999118149280548","0.2354523241519928","0.2354523241519928","0.2354523241519928"
"98","0.5099912285804749","0.5099912285804749","0.5099912285804749","0.22835145890712738","0.22835145890712738","0.22835145890712738"
